algorithm,time_elapsed,coverage_type,mean,std,min,max,sample_size
confuzzius,28.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,28.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,30.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,30.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,32.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,32.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,34.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,34.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,36.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,36.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,38.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,38.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,40.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,40.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,42.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,42.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,44.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,44.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,46.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,46.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,48.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,48.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,50.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,50.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,52.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,52.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,54.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,54.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,56.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,56.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
confuzzius,58.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,58.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
confuzzius,60.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,60.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
collaborative,2.0,code,82.85301356401638,16.57820094507461,51.88933873144399,99.01960784313727,11
collaborative,2.0,branch,77.79085497835499,27.19644462194017,0.0,100.0,11
collaborative,4.0,code,85.73901645001928,15.401735086177666,51.88933873144399,99.01960784313727,11
collaborative,4.0,branch,79.08955627705629,27.541610602592876,0.0,100.0,11
collaborative,6.0,code,85.73901645001928,15.401735086177666,51.88933873144399,99.01960784313727,11
collaborative,6.0,branch,79.84713203463204,27.761655031829502,0.0,100.0,11
collaborative,8.0,code,85.73901645001928,15.401735086177666,51.88933873144399,99.01960784313727,11
collaborative,8.0,branch,79.84713203463204,27.761655031829502,0.0,100.0,11
collaborative,10.0,code,86.59560666831163,14.496233649945468,51.88933873144399,99.01960784313727,11
collaborative,10.0,branch,80.41531385281385,27.720564411761515,0.0,100.0,11
collaborative,12.0,code,87.07544064703367,13.920698627092118,55.19568151147099,99.01960784313727,11
collaborative,12.0,branch,81.42857142857143,27.42450188139411,0.0,100.0,11
collaborative,14.0,code,87.07544064703367,13.920698627092118,55.19568151147099,99.01960784313727,11
collaborative,14.0,branch,81.42857142857143,27.42450188139411,0.0,100.0,11
collaborative,16.0,code,87.07544064703367,13.920698627092118,55.19568151147099,99.01960784313727,11
collaborative,16.0,branch,81.42857142857143,27.42450188139411,0.0,100.0,11
collaborative,18.0,code,87.07544064703367,13.920698627092118,55.19568151147099,99.01960784313727,11
collaborative,18.0,branch,81.42857142857143,27.42450188139411,0.0,100.0,11
collaborative,20.0,code,87.07544064703367,13.920698627092118,55.19568151147099,99.01960784313727,11
collaborative,20.0,branch,81.42857142857143,27.42450188139411,0.0,100.0,11
collaborative,22.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,22.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,24.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,24.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,26.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,26.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,28.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,28.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,30.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,30.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,32.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,32.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,34.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,34.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,36.0,code,88.21763178922482,13.937728486490169,57.75978407557355,99.20634920634922,11
collaborative,36.0,branch,83.08238636363636,27.858096041806313,0.0,100.0,11
collaborative,38.0,code,89.35054143277276,13.316100316821963,57.75978407557355,99.20634920634922,11
collaborative,38.0,branch,83.9346590909091,27.93230776795798,0.0,100.0,11
collaborative,40.0,code,89.35054143277276,13.316100316821963,57.75978407557355,99.20634920634922,11
collaborative,40.0,branch,83.9346590909091,27.93230776795798,0.0,100.0,11
collaborative,42.0,code,89.35054143277276,13.316100316821963,57.75978407557355,99.20634920634922,11
collaborative,42.0,branch,83.9346590909091,27.93230776795798,0.0,100.0,11
collaborative,44.0,code,89.35054143277276,13.316100316821963,57.75978407557355,99.20634920634922,11
collaborative,44.0,branch,83.9346590909091,27.93230776795798,0.0,100.0,11
collaborative,46.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,46.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,48.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,48.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,50.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,50.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,52.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,52.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,54.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,54.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,56.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,56.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,58.0,code,89.55256163479297,13.453747673074412,57.75978407557355,99.68253968253968,11
collaborative,58.0,branch,84.25933441558442,28.095922978216024,0.0,100.0,11
collaborative,60.0,code,89.6139038013983,13.309413185750385,58.43454790823211,99.68253968253968,11
collaborative,60.0,branch,84.40137987012987,28.040797533407204,0.0,100.0,11
