algorithm,time_elapsed,coverage_type,mean,std,min,max,sample_size
confuzzius,28.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,28.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,30.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,30.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,32.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,32.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,34.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,34.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,36.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,36.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,38.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,38.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,40.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,40.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,42.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,42.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,44.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,44.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,46.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,46.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,48.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,48.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,50.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,50.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,52.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,52.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,54.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,54.0,branch,80.05005411255411,27.53431157029688,0.0,100.0,11
confuzzius,56.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,56.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
confuzzius,58.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,58.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
confuzzius,60.0,code,86.67850249588831,14.432589876531118,51.88933873144399,99.01960784313727,11
confuzzius,60.0,branch,80.69940476190476,27.7436663266703,0.0,100.0,11
collaborative,2.0,code,81.9104329674762,16.146049332618468,51.21457489878543,99.01960784313727,11
collaborative,2.0,branch,77.36471861471863,27.330355577277032,0.0,100.0,11
collaborative,4.0,code,85.65004234088839,15.572994143048271,51.21457489878543,99.01960784313727,11
collaborative,4.0,branch,79.42099567099568,27.924249942786737,0.0,100.0,11
collaborative,6.0,code,85.65004234088839,15.572994143048271,51.21457489878543,99.01960784313727,11
collaborative,6.0,branch,79.42099567099568,27.924249942786737,0.0,100.0,11
collaborative,8.0,code,85.65004234088839,15.572994143048271,51.21457489878543,99.01960784313727,11
collaborative,8.0,branch,79.42099567099568,27.924249942786737,0.0,100.0,11
collaborative,10.0,code,86.5342645017063,14.643644832756442,51.21457489878543,99.01960784313727,11
collaborative,10.0,branch,79.9891774891775,27.828349673878833,0.0,100.0,11
collaborative,12.0,code,87.08634400115423,13.35985398916276,57.28744939271255,99.01960784313727,11
collaborative,12.0,branch,81.0545183982684,27.236818920801586,0.0,100.0,11
collaborative,14.0,code,87.08634400115423,13.35985398916276,57.28744939271255,99.01960784313727,11
collaborative,14.0,branch,81.0545183982684,27.236818920801586,0.0,100.0,11
collaborative,16.0,code,87.08634400115423,13.35985398916276,57.28744939271255,99.01960784313727,11
collaborative,16.0,branch,81.0545183982684,27.236818920801586,0.0,100.0,11
collaborative,18.0,code,87.08634400115423,13.35985398916276,57.28744939271255,99.01960784313727,11
collaborative,18.0,branch,81.0545183982684,27.236818920801586,0.0,100.0,11
collaborative,20.0,code,87.08634400115423,13.35985398916276,57.28744939271255,99.01960784313727,11
collaborative,20.0,branch,81.0545183982684,27.236818920801586,0.0,100.0,11
collaborative,22.0,code,87.26560136351019,13.491586473450738,57.28744939271255,99.01960784313727,11
collaborative,22.0,branch,81.3575487012987,27.352953818027242,0.0,100.0,11
collaborative,24.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,24.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,26.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,26.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,28.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,28.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,30.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,30.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,32.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,32.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,34.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,34.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,36.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,36.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,38.0,code,88.40124934126344,14.12567335198789,57.55735492577598,99.68253968253968,11
collaborative,38.0,branch,83.05194805194805,28.09562033029628,0.0,100.0,11
collaborative,40.0,code,89.34073538713245,13.53968956359623,57.55735492577598,99.68253968253968,11
collaborative,40.0,branch,83.90422077922078,28.07542275467917,0.0,100.0,11
collaborative,42.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,42.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,44.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,44.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,46.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,46.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,48.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,48.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,50.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,50.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,52.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,52.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,54.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,54.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,56.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,56.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,58.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,58.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
collaborative,60.0,code,89.42048020371936,13.353563799431036,58.43454790823211,99.68253968253968,11
collaborative,60.0,branch,84.11728896103897,27.992092721959068,0.0,100.0,11
